title,price,brand,type,years,milage,location,vehicle_type,url,milage_class
All New Vario 125 CBS ISS Mate Black 2020 Pajak Panjang Bekasi kota,19550000,honda,vario-125,2019,20.000-25.000,"Mustika Jaya, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-iss-nik-2019-pemakaian-2020-iid-867020968,5
Honda New Vario 125 cbs iss 2019,19000000,honda,vario-125,2019,20.000-25.000,"Cikarang Utara, Bekasi Kab., Jawa Barat",bike,https://www.olx.co.id/item/vario-125-led-tahun-2019-iid-866543443,5
Vario 125 esp 2019 plat N malkot mulus tangan pertama,18900000,honda,vario-125,2019,20.000-25.000,"Kepanjen, Malang Kab., Jawa Timur",bike,https://www.olx.co.id/item/honda-vario-125-iss-2020-mustika-motoshop-iid-867001214,5
Honda vario 125 2019,18650000,honda,vario-125,2019,20.000-25.000,"Parung, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/vario-125-th-2019-iid-867209016,5
Vario 125 FI CBS tahun 2019,18500000,honda,vario-125,2019,20.000-25.000,"Pasar Rebo, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/vario-125-cbs-thn-2019-cash-tukar-tambah-iid-867329849,5
Honda vario 125 tahun 2019 CBS iss pajak hidup,18000000,honda,vario-125,2019,20.000-25.000,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/di-jual-honda-vario-125-th-2019-tipe-iss-cbs-iid-867153098,5
Honda New Vario 125 CBS ISS Hitam Istimewa,18000000,honda,vario-125,2019,20.000-25.000,"Pedurungan, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/honda-new-vario-125-hitam-istimewa-iid-866971787,5
Vario iss 125 remot thn 18,17900000,honda,vario-125,2019,20.000-25.000,"Candisari, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/vario-125-led-iss-thn-20182019-iid-864952996,5
New Vario 125 cbs iss,17800000,honda,vario-125,2019,20.000-25.000,"Bogor Selatan - Kota, Bogor Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-125-cbs-f-kota-iid-866634757,5
Dijual honda vario 125 cbs 2019,17500000,honda,vario-125,2019,20.000-25.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-125-cbs-2019-mulus-pjk-pnjng-dki-iid-867109821,5
VARIO 125 CBS THN 2019 CASH / TUKAR TAMBAH,17450000,honda,vario-125,2019,20.000-25.000,"Makasar, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/new-vario-125-cbs-th-2019-2020-pajak-nov-2022-red-ferrari-iid-867134361,5
VARIO 125 CBS THN 2019 CASH / TUKAR TAMBAH,17450000,honda,vario-125,2019,20.000-25.000,"Jatiasih, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-thn-2019-cash-tukar-tambah-iid-867314571,5
VARIO 125  CBS THN 2019 CASH / TUKAR TAMBAH,17450000,honda,vario-125,2019,20.000-25.000,"Pondok Gede, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-thn-2019-cash-tukar-tambah-iid-867314479,5
VARIO 125 CBS THN 2019 CASH / TUKAR TAMBAH,17450000,honda,vario-125,2019,20.000-25.000,"Pondok Gede, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/vario-125-2019-cbs-iss-remote-pondok-gede-iid-867216565,5
[GARANSI MESIN 1 TAHUN]Cash/Kredit Honda New Vario 125 CBS Th 2019,15800000,honda,vario-125,2019,20.000-25.000,"Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/vario-125-2019-keren-iid-867135115,5
"Honda Vario 125 , 2017 Akhir",15400000,honda,vario-125,2019,20.000-25.000,"Andir, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-125-led-iid-866635401,5
Di Jual Cash/Kredit Honda Vario 125 Led Cbs Iss 2017.,15300000,honda,vario-125,2019,20.000-25.000,"Jati Sampurna, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-thn-2019-cash-tukar-tambah-iid-867314817,5
Honda Vario 125 LED fi th 2017 bisa cash dan kredit,14350000,honda,vario-125,2019,20.000-25.000,"Beji, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-125-led-fi-th-2019-mulus-bisa-cash-dan-kredit-iid-866997386,5
Honda New Vario 150 th 2021 dp 4500,24300000,honda,vario-125,2019,15.000-20.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/vario-125-th-2019-iid-864846333,4
Dj. New Vario 125 cbs iss 2021 istimewa mulus terawat siap pakai...,20850000,honda,vario-125,2019,15.000-20.000,"Pedurungan, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/honda-new-vario-125-cbs-iss-hitam-istimewa-iid-865339956,4
Honda vario 125 2019 cash credit,19250000,honda,vario-125,2019,15.000-20.000,"Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-vario-125-iid-867334237,4
HONDA VARIO TECHNO 125 2021 DP HANYA 2JT AN,19000000,honda,vario-125,2019,15.000-20.000,"Margahayu, Bandung Kab., Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-techno-125-2019-dp-bisa-2jt-an-iid-866281601,4
Vario 125 th 2019 ISS pjk panjang kunci 2bj bs kredit tukar tambah,18750000,honda,vario-125,2019,15.000-20.000,"Gedangan, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-kinyis-bisa-kredit-tukar-tam-iid-867058754,4
Vario 125 th 2019 ISS kunci 2bj pjk panjang masih sehat bs kredit tt,18750000,honda,vario-125,2019,15.000-20.000,"Sedati, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-kinyis-kinyis-bisa-kredit-tt-iid-867058649,4
Vario 125 th 2019 fi ISS kunci 2bj masih ciamik bisa kredit tukar tamb,18750000,honda,vario-125,2019,15.000-20.000,"Porong, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-bagus-bisa-kredit-tukar-tamba-iid-867058380,4
Vario 125 th 2019 fi ISS kunci 2bj masih bagus bisa kredit tukar tamba,18750000,honda,vario-125,2019,15.000-20.000,"Tanggulangin, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-ciamik-bisa-kredit-tukar-tamb-iid-867058238,4
Vario 125 th 2019 fi ISS kunci 2bj bisa cash kredit tukar tambah,18750000,honda,vario-125,2019,15.000-20.000,"Taman, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-cakep-bisa-kredit-tukar-tamba-iid-867056381,4
Vario 125 th 2019 fi ISS kunci 2bj masih oye bisa kredit tukar tambah,18750000,honda,vario-125,2019,15.000-20.000,"Tulangan, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-ajib-bisa-kredit-tukar-tambah-iid-867056249,4
Vario 125 th 2019 fi ISS kunci 2bj masih ajib bisa kredit tukar tambah,18750000,honda,vario-125,2019,15.000-20.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-oye-bisa-kredit-tukar-tambah-iid-867056119,4
Vario 125 th 2019 ISS pjk panjang kunci 2bj masih jreng bisa kredit tt,18750000,honda,vario-125,2019,15.000-20.000,"Tarik, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-ok-bisa-kredit-tukar-tambah-iid-867056013,4
Vario 125 th 2019 ISS pjk panjang kunci 2bj Masih mbois bisa kredit tt,18750000,honda,vario-125,2019,15.000-20.000,"Krian, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-fi-iss-kunci-2bj-masih-oke-bisa-kredit-tukar-tambah-iid-867055933,4
Honda vario 125 th 2019,18300000,honda,vario-125,2019,15.000-20.000,"Cimanggis, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-125-th-2019-iid-867273046,4
Dijual mtr Vario 125 CBS 2019,18000000,honda,vario-125,2019,15.000-20.000,"Sawangan, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/jual-cepat-vario-125-thn-2019-iid-866875717,4
Vario 125 LED iss thn 2018/2019,18000000,honda,vario-125,2019,15.000-20.000,"Gayamsari, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/vario-125-2019-mulus-terawat-mesin-segel-siap-pakai-iid-866394132,4
Honda New Vario 125 CBS ISS Red 2019,17999000,honda,vario-125,2019,15.000-20.000,"Ciputat Timur, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-cbs-iss-tahun-2019-siap-pakai-iid-866913242,4
Gercep # All New VARIO 125 tahun 2019,17850000,honda,vario-125,2019,15.000-20.000,"Bulak, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/gercep-kredit-mudah-all-new-vario-125-cbs-th-2019-iid-867145891,4
Vario 125 CBS ISS 2018 siap pake mulus no minus,17800000,honda,vario-125,2019,15.000-20.000,"Citeureup, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-iss-2019-mulus-siap-pake-no-minusputra-tunggal-motor-iid-867109665,4
Vario 125 th 2019 iss Remot pjk baru,17600000,honda,vario-125,2019,15.000-20.000,"Bubutan, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-remot-iss-ideling-stop-pjk-baru-iid-864211134,4
DP 1.5 JT HONDA VARIO 125 CC ESP CBS ISS TH 2019,17500000,honda,vario-125,2019,15.000-20.000,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/angsuran-ringan-dp-15-jt-honda-vario-125-cc-th-2019-iid-867319676,4
HONDA VARIO TECHNO 125 2019 DP CUMAN 2JT AJA,17500000,honda,vario-125,2019,15.000-20.000,"Cimahi Tengah, Cimahi Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-techno-125-2019-dp-cuman-2jt-iid-866281811,4
HONDA VARIO TECHNO 125 2019 DP 2JT AN,17500000,honda,vario-125,2019,15.000-20.000,"Buahbatu (Margacinta), Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-techno-125-2019-dp-hanya-2jt-iid-866281724,4
HONDA VARIO TECHNO 125 2019 DP HANYA 2JT AN,17500000,honda,vario-125,2019,15.000-20.000,"Andir, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-techno-125-2019-dp-di-2jt-an-iid-866281504,4
Vario 125 hitam mate Indling stop 2019,17500000,honda,vario-125,2019,15.000-20.000,"Semarang Barat, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/vario-125-tahun-2019-iid-865342322,4
Dp 1.500. new vario 125 thn 2019 siap pake,17400000,honda,vario-125,2019,15.000-20.000,"Jagakarsa, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dp-1500-vario-125-cbs-thn-2019-siap-pake-iid-866679157,4
Vario 125 All new th 2019 mulus pjk 10 -2022,17350000,honda,vario-125,2019,15.000-20.000,"Bubutan, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/vario-125-th-2019-mulus-pool-pjk-10-2022-iid-866732061,4
Vario 125 th 2019,17000000,honda,vario-125,2019,15.000-20.000,"Bogor Tengah - Kota, Bogor Kota, Jawa Barat",bike,https://www.olx.co.id/item/vario-125-meain-top-abiss-iid-866839522,4
"Vario 125, Terawat Harga Sahabat, Murah Aja..",16000000,honda,vario-125,2019,15.000-20.000,"Secang, Magelang Kab., Jawa Tengah",bike,https://www.olx.co.id/item/vario-125-ss-lengkap-iid-866968552,4
Hond vario 125  2019,15950000,honda,vario-125,2019,15.000-20.000,"Kembangan, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-vario-125-tahun-2019-iid-867126422,4
RASA BARU/VARİO 125 CBS ISS TH 2022 VELG GOLD,21000000,honda,vario-125,2019,10.000-15.000,"Cerme, Gresik Kab., Jawa Timur",bike,https://www.olx.co.id/item/super-sekali-new-all-vario-125-cbs-th-2019-iid-867145707,3
Honda vario 125 2020 Dp 2.8 Jt,20250000,honda,vario-125,2019,10.000-15.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-2019-cash-credit-iid-865850218,3
DP 1.5 JT HONDA VARIO 150CC TH 2019,19500000,honda,vario-125,2019,10.000-15.000,"Sukamakmur, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/gress-unit-dp-15-jt-honda-vario-125-esp-cbs-iss-th-2019-iid-866517222,3
Motor honda vario 125,19000000,honda,vario-125,2019,10.000-15.000,"Gambir, Jakarta Pusat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-vario-125-iid-866117313,3
01 ALL NEW HONDA VARIO 125 TAHUN 2019 BERGARANSI #ENYMOTOR,19000000,honda,vario-125,2019,10.000-15.000,"Duduk Sampeyan, Gresik Kab., Jawa Timur",bike,https://www.olx.co.id/item/um-15jt-new-vario-125-tahun-2019-iid-866757007,3
HONDA NEW VARIO 125 TAHUN 2019 - Super mewaah,19000000,honda,vario-125,2019,10.000-15.000,"Gubeng, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/new-honda-vario-125-tahun-2019-unit-alami-iid-866756689,3
HONDA NEW VARIO 125 TAHUN 2019 - Super mewaah,19000000,honda,vario-125,2019,10.000-15.000,"Kenjeran, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/new-honda-vario-125-tahun-2019-iid-866750495,3
HONDA VARIO 125 EXCLUSIVE DP CUKUP 2JUTA ANGSURAN RENDAH,19000000,honda,vario-125,2019,10.000-15.000,"Karawaci, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-exclusive-dp-hanya-2juta-angsuran-sangat-rendah-iid-865272649,3
HONDA VARIO 125 EXCLUSIVE DP 2JUTA ANGSURAN SANGAT RENDAH FREE HELM,19000000,honda,vario-125,2019,10.000-15.000,"Ciputat Timur, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-exclusive-dp-2juta-angsuran-sangat-rendah-iid-865272545,3
HONDA VARIO 125 EXCLUSIVE DP HANYA 2JUTA ANGSURAN SANGAT RENDAH,19000000,honda,vario-125,2019,10.000-15.000,"Cibodas, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-exclusive-dp-cukup-2juta-angsuran-rendah-iid-865187694,3
HONDA VARIO 125 EXCLUSIVE DP 2JUTA ANGSURAN SANGAT RENDAH,19000000,honda,vario-125,2019,10.000-15.000,"Ciputat Timur, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-exclusive-dp-2juta-angsuran-sangat-rendah-free-helm-iid-865187627,3
HONDA VARIO 125 EXCLUSIVE DP CUKUP 2JUTA ANGSURAN RENDAH,19000000,honda,vario-125,2019,10.000-15.000,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-dp-cukup-2juta-angsuran-rendah-free-helm-iid-865091870,3
HONDA VARIO 125 EXCLUSIVE DP HANYA 2JUTA ANGSURAN SANGAT RENDAH,19000000,honda,vario-125,2019,10.000-15.000,"Karawaci, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-exclusive-dp-2juta-angsuran-sangat-rendah-iid-864993362,3
HONDA VARIO 125 EXCLUSIVE DP CUKUP 2JUTA ANGSURAN  RENDAH,19000000,honda,vario-125,2019,10.000-15.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-exclusive-dp-cukup-2juta-angsuran-rendah-iid-864993292,3
Forsale Honda Vario 125 tahun'19 cash or credit,18950000,honda,vario-125,2019,10.000-15.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/forsale-honda-vario-125-cbsiss-tahun19-cash-or-credit-iid-866064463,3
Honda vario 125 th 2019 surat terjamin aman,18650000,honda,vario-125,2019,10.000-15.000,"Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-vario-125-2019-cash-credit-iid-866375273,3
"VARIO 125 CBS TAHUN 2019 ,LOW KM",18450000,honda,vario-125,2019,10.000-15.000,"Gunung Putri, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-2019-mulus-mesin-terwat-siap-pake-iid-866362661,3
Vario 125 CBS ISS 2019 mulus siap pake no minus(putra tunggal motor),17900000,honda,vario-125,2019,10.000-15.000,"Citeureup, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-2019-mulus-siap-pake-no-minusputra-tunggal-motor-iid-866472106,3
All New Vario 125 tahun 2019 # mesin Ampuh,17900000,honda,vario-125,2019,10.000-15.000,"Gayungan, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/new-vario-125-th-2019-iid-866758375,3
All New Vario 125 tahun 2019 #Istimewa,17850000,honda,vario-125,2019,10.000-15.000,"Wiyung, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/low-km-new-all-vario-125-cbs-2019-original-iid-867145546,3
"All New VARIO 125 tahun 2019, Unit pilihan",17850000,honda,vario-125,2019,10.000-15.000,"Tenggilis Mejoyo, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/um-15jt-new-honda-vario-125-tahun-2019-iid-866749826,3
All New Vario 125 tahun 2019 #Istimewa,17850000,honda,vario-125,2019,10.000-15.000,"Waru, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/new-vario-125-tahun-2019-istimewa-iid-866748872,3
Honda Vario 125 LED fi th 2019 mulus bisa cash dan kredit,17800000,honda,vario-125,2019,10.000-15.000,"Pancoran Mas, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/angsuran-ringan-dp-15-jt-honda-vario-125-th-2019-iid-867224009,3
Honda Vario 125 thn 2019 pajak panjang,17800000,honda,vario-125,2019,10.000-15.000,"Kosambi, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/jual-vario-125-2019-iid-866590454,3
LEXI 125 2019 DP MURAH Cash Kredit Bisa TT Vario,17500000,honda,vario-125,2019,10.000-15.000,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/lexi-125-2019-dp-murah-cash-kredit-bisa-tt-vario-genio-iid-866449273,3
DP 1.5 JT HONDA VARIO 125 CC ESP CBS ISS TH 2019,17500000,honda,vario-125,2019,10.000-15.000,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/ready-cash-or-credit-dp-15-jt-honda-vario-125-cc-esp-cbs-iss-th-2019-iid-866308098,3
HONDA VARIO 125 CBS 2019 .MULUS .PJK PNJNG DKI.,17500000,honda,vario-125,2019,10.000-15.000,"Bekasi Selatan, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/dijual-honda-vario-125-cbs-2019-iid-866769537,3
Honda Vario 125 2019 Cash &amp; Credit Pajak Hidup Plat Jakarta,17500000,honda,vario-125,2019,10.000-15.000,"Pondok Gede, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-vario-125-2019-cash-credit-iid-866409833,3
READY CASH OR CREDIT DP 1.5 JT HONDA VARIO 125 CC ESP CBS ISS TH 2019,17400000,honda,vario-125,2019,10.000-15.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/bestprice-dp-15-jt-honda-vario-125-esp-cbs-iss-th-2019-iid-866517061,3
DP 1.5 Vario 125 th 2019,17400000,honda,vario-125,2019,10.000-15.000,"Jagakarsa, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/juli-sale-dp-15-jt-honda-vario-125-th-2019-iid-866402879,3
DP 1.5 JT HONDA VARIO 125 ESP CBS ISS TH 2019,17400000,honda,vario-125,2019,10.000-15.000,"Bogor Utara - Kota, Bogor Kota, Jawa Barat",bike,https://www.olx.co.id/item/syarat-kk-dan-ktp-dp-15-jt-honda-vario-125-th-2019-iid-867224104,3
DP 1.5 JT HONDA VARIO 125 TH 2019,17400000,honda,vario-125,2019,10.000-15.000,"Cibinong, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/angsuran-ringan-dp-15-jt-honda-vario-125-cc-th-2019-iid-866963896,3
DP 1.5 JT HONDA VARIO 125 CC ESP CBS ISS TH 2019,17400000,honda,vario-125,2019,10.000-15.000,"Cimanggis, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/gress-unit-dp-15-jt-honda-vario-125-cc-th-2019-iid-866963673,3
DP 1.5 JT HONDA VARIO 125 ESP CBS ISS TH 2019,17400000,honda,vario-125,2019,10.000-15.000,"Tanah Sereal, Bogor Kota, Jawa Barat",bike,https://www.olx.co.id/item/angsuran-ringan-dp-15-jt-honda-vario-125-esp-th-2019-iid-866862393,3
DP 1.5 JT HONDA VARIO 125 CC ESP CBS ISS TH 2019,17400000,honda,vario-125,2019,10.000-15.000,"Tapos, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/dp-cuma-15-jt-honda-vario-125-esp-cbs-iss-th-2019-iid-866862297,3
PROMO JULI DP CUMA 1.5 JT HONDA VARIO 125 CC ESP CBS ISS TH 2019,17400000,honda,vario-125,2019,10.000-15.000,"Cipayung, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/mokas-pilihan-dp-15-jt-honda-vario-125-esp-cbs-iss-th-2019-iid-866585394,3
DP 1.5 JT HONDA VARIO 125 ESP CBS ISS TH 2019,17400000,honda,vario-125,2019,10.000-15.000,"Cilodong, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/promo-juli-dp-cuma-15-jt-honda-vario-125-cc-esp-cbs-iss-th-2019-iid-866307969,3
Honda Vario 125 2019,17200000,honda,vario-125,2019,10.000-15.000,"Cibodas, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-2019-cash-credit-iid-867353745,3
Honda Vario 125 2019,17200000,honda,vario-125,2019,10.000-15.000,"Kelapa Dua, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/honda-vario-125-cc-tahun-2019-plat-b-dki-ors-iid-866190946,3
All new vario 125 cbs Th 2018 original dealer,16900000,honda,vario-125,2019,10.000-15.000,"Driyorejo, Gresik Kab., Jawa Timur",bike,https://www.olx.co.id/item/jaminan-ori-all-new-vario-125-cbs-th-2019-iid-867145646,3
Honda Vario 125 tahun 2019,16350000,honda,vario-125,2019,10.000-15.000,"Pulo Gadung, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-vario-125-tahun-2019-iid-866548718,3
Honda Vario 125 tahun 2019,16350000,honda,vario-125,2019,10.000-15.000,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-vario-125-tahun-2019-iid-866548384,3
LAGI NYARI Vario 125 CBS-ISS th 2019/20 kondisi ok,16000000,honda,vario-125,2019,10.000-15.000,"Pulo Gadung, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/lagi-nyari-vario-125-cbs-th-201920-kondisi-ok-iid-855949247,3
vario 2019 hitam 125 honda esp bisa cash ato kredit ato tukartambah,16000000,honda,vario-125,2019,10.000-15.000,"Berbah, Sleman Kab., Yogyakarta D.I.",bike,https://www.olx.co.id/item/vario-2019-putih-125-honda-bisa-cash-ato-kredit-ato-tukartambah-iid-816052123,3
Jual Vario 125 tahun 2017,15000000,honda,vario-125,2019,10.000-15.000,"Panongan, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/vario-125-cc-2019-kondisi-baik-iid-866851140,3
DP CUMA 800 RB HONDA VARIO 125 TH 2017,14800000,honda,vario-125,2019,10.000-15.000,"Citeureup, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/terlaris-dp-15-jt-honda-vario-125-th-2019-iid-867147005,3
Honda Vario 125 cc tahun 2019 plat B DKI ors,14750000,honda,vario-125,2019,10.000-15.000,"Curug, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/honda-vario-125-2019-iid-867326487,3
Vario 125 new 2019 akhir,14500000,honda,vario-125,2019,10.000-15.000,"Mustika Jaya, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/dijual-motor-honda-vario-125-black-tahun-2019-iid-867090185,3
jual motor vario 125/2019 apa adanya,19000000,honda,vario-125,2019,100.000-105.000,"Gresik, Gresik Kab., Jawa Timur",bike,https://www.olx.co.id/item/jual-motor-vario-125-2019-iid-867369694,21
Jual Cepat Vario 125 Tahun 2021,21500000,honda,vario-125,2019,5.000-10.000,"Gunung Putri, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-iss-2019-mulus-siappake-mulus-iid-867282755,2
NEW VARIO 125 CBS ESP 2020 Cash Kredit Bisa TT Lexi beat,20750000,honda,vario-125,2019,5.000-10.000,"Kramat Jati, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/vario-125-cbs-esp-2019-free-bbn-cash-kredit-bisa-tt-lexi-beat-iid-867192705,2
(Kilometer 6700) Honda vario 2021 CBS 125 cc MULUS,19900000,honda,vario-125,2019,5.000-10.000,"Batuceper, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-vario-125-cc-cbs-2019-iid-866969148,2
Vario 125 CBS 2019 mulus no minus siap pake,19200000,honda,vario-125,2019,5.000-10.000,"Bojonggede, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/vario-125-cbs-2019-mulus-siap-pake-no-minusputra-tunggalmotor-iid-866759034,2
NEW VARIO 125 CBS 2019 FREE BBN Cash Kredit Bisa TT Bergaransi,18750000,honda,vario-125,2019,5.000-10.000,"Cipayung, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/new-vario-125-cbs-2019-free-bbn-cash-kredit-bisa-tt-iid-867374378,2
VARIO 125 CBS 2019 FREE BBN Cash Kredit Bisa TT Cicilan CC 0%,18750000,honda,vario-125,2019,5.000-10.000,"Ciracas, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/vario-125-cbs-2019-free-bbn-cash-kredit-bisa-tt-cicilan-cc-0-iid-867103858,2
NEW VARIO 125 CBS 2019 FREE BBN Cash Kredit Bisa TT,18750000,honda,vario-125,2019,5.000-10.000,"Cipayung, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/new-vario-125-cbs-2019-free-bbn-cash-kredit-bisa-tt-bergaransi-iid-866929463,2
VARIO 125 CBS ESP 2019 FREE BBN Cash Kredit Bisa TT Bergaransi,18750000,honda,vario-125,2019,5.000-10.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/vario-125-cbs-esp-2019-free-bbn-cash-kredit-bisa-tt-cicilan-cc-0-iid-866579457,2
VARIO 125 CBS ESP 2019 FREE BBN Cash Kredit Bisa TT Cicilan CC 0%,18750000,honda,vario-125,2019,5.000-10.000,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/vario-125-cbs-esp-2019-free-bbn-cash-kredit-bisa-tt-bergaransi-iid-866449697,2
